PlacesIdx,County,Phillimore,Hundred,Vill,Area,XRefs,OSrefs,OScodes,lat,lon,easting,northing,start_date,end_date
6521,WAR,EW7,{Fernecumbe},Bevington,,,SP0453,,52.175256,-1.942917,404000.0,253000.0,1066,1086
6526,WOR,"10,15",`Ash',Bevington,,,SP0453,,52.175256,-1.942917,404000.0,253000.0,1066,1086
6531,YKS,"24W15. SW,Bu28",`Burghshire',Bewerley,West Riding,,SE1564,,54.071731,-1.772276,415000.0,464000.0,1066,1086
6536,YKS,"14E29. SE,Hol22",Holderness [North Hundred],Bewholme,East Riding,,TA1650,,53.933156,-0.23464,516000.0,450000.0,1066,1086
6541,YKS,"14E11 and note. SE,Hol17",Holderness [Middle Hundred],Bewick [Hall],East Riding,,TA2339,,53.832729,-0.132489,523000.0,439000.0,1066,1086
6546,SUS,"9,11",Bexhill,Bexhill,Hastings,,TQ7407,,50.83637,0.469769,574000.0,107000.0,1066,1086
6556,KEN,"2,6",{Helmestrei},Bexley,Sutton,,TQ4973,,51.436409,0.142282,549000.0,173000.0,1066,1086
6561,NFK,"9,231. 15,2. 66,9;48",`Clackclose',Bexwell,,,TF6303,,52.60036,0.405371,563000.0,303000.0,1066,1086
6566,SUF,"31,54",Thedwastre,Beyton,,,TL9362,,52.222399,0.824174,593000.0,262000.0,1066,1086
6571,DOR,"26,6;12",Dorchester,Bhompston,,,SY7290,,50.708945,-2.397908,372000.0,90000.0,1066,1086
6576,GLS,"3,4. EvK80. WoA1. WoB16-17",Bibury,Bibury,,,SP1106,,51.752592,-1.842041,411000.0,206000.0,1066,1086
6581,OXF,"28,3",Kirtlington,Bicester,,,SP5822,,51.893549,-1.158544,458000.0,222000.0,1066,1086
6586,WIL,"25,12",-,{Bichenehilde},,,SU0175,speculative,51.473961,-1.986986,401000.0,175000.0,1066,1086
6591,YKS,2W4 and note,`Skyrack',{Bichertun},West Riding,{Bicherun} YKS,SE1948,approximate,53.927801,-1.712143,419000.0,448000.0,1066,1086
6596,YKS,"2W4 note. SW,Sk2",`Skyrack',{Bicherun},West Riding,{Bichertun} YKS,SE1948,approximate,53.927801,-1.712143,419000.0,448000.0,1066,1086
6601,SOM,"19,27",`Abdick',Bickenhall,,,ST2818,,50.956904,-3.0265,328000.0,118000.0,1066,1086
6611,LIN,"2,30. 12,75. 56,22. 57,44. 67,19. CK66",Kirton,Bicker,Holland,,TF2237,,52.916599,-0.187002,522000.0,337000.0,1066,1086
6616,RUT,ELc17,Kirton,Bicker,Rutland,,TF2237,,52.916599,-0.187002,522000.0,337000.0,1066,1086
6626,NFK,"66,31",Forehoe,Bickerston,,,TG0808,,52.629905,1.07204,608000.0,308000.0,1066,1086
6631,CHS,"2,20",`Duddeston',Bickerton,,,SJ5052,,53.062908,-2.747561,350000.0,352000.0,1066,1086
6636,HEF,"15,5",{Wimundestreu},Bickerton,,,SO6530,,51.967373,-2.510854,365000.0,230000.0,1066,1086
6641,YKS,"28W37. SW,An17",Ainsty,Bickerton,West Riding,,SE4550,,53.944176,-1.315922,445000.0,450000.0,1066,1086
6646,DEV,"29,8. 52,28",Plympton,Bickford,,,SX5758,,50.404414,-4.013667,257000.0,58000.0,1066,1086
6651,STS,"17,3",Cuttlestone,Bickford,,,SJ8814,,52.723528,-2.179106,388000.0,314000.0,1066,1086
6656,DEV,"28,10",Witheridge,Bickham,,,SS8620,,50.968097,-3.62491,286000.0,120000.0,1066,1086
6661,SOM,"25,15",Carhampton,Bickham,,,SS9541,,51.158583,-3.502886,295000.0,141000.0,1066,1086
6666,DEV,"45,2",Black Torrington,[Abbots] Bickington,,,SS3813,,50.893696,-4.30489,238000.0,113000.0,1066,1086
6671,DEV,"1,40;67",North Tawton,[High] Bickington,,,SS5920,,50.962116,-4.009204,259000.0,120000.0,1066,1086
6676,DEV,"21,19",Roborough,Bickleigh,,,SX5262,,50.439125,-4.085558,252000.0,62000.0,1066,1086
6681,DEV,"15,61",Silverton,Bickleigh,,,SS9407,,50.852763,-3.50724,294000.0,107000.0,1066,1086
6686,DEV,"36,8",Fremington,Bickleton,,,SS5031,,51.058689,-4.141822,250000.0,131000.0,1066,1086
6691,CHS,"2,19",`Duddeston',Bickley,,,SJ5448,,53.027314,-2.687305,354000.0,348000.0,1066,1086
6696,GLS,"78,7",{Celfledetorn},Bickmarsh,,,SP1049,,52.13922,-1.855292,410000.0,249000.0,1066,1086
6701,WAR,"43,2",{Fernecumbe},Bickmarsh,,,SP1049,,52.13922,-1.855292,410000.0,249000.0,1066,1086
6706,WOR,EG17,{Celfledetorn},Bickmarsh,,,SP1049,,52.13922,-1.855292,410000.0,249000.0,1066,1086
6711,WOR,EW2,{Fernecumbe},Bickmarsh,,,SP1049,,52.13922,-1.855292,410000.0,249000.0,1066,1086
6716,GLS,"37,2",Westbury,[English] Bicknor,,,SO5815,,51.83203,-2.610907,358000.0,215000.0,1066,1086
6721,HAM,"22,1",Fordingbridge,Bickton,,,SU1412,,50.907295,-1.80225,414000.0,112000.0,1066,1086
6726,CON,"5,2,26",Rillaton,Bicton,,,SX3169,,50.49635,-4.3842,231000.0,69000.0,1066,1086
6731,DEV,"51,1",Budleigh,Bicton,,,SY0785,,50.657214,-3.317049,307000.0,85000.0,1066,1086
6736,SHR,"3f,3",Baschurch,Bicton,,,SJ4414,,52.720753,-2.830526,344000.0,314000.0,1066,1086
6741,BDF,"4,4. 6,1. 13,1(-2). 23,28. 25,4. 56,1(-4)",`Buckelowe',Biddenham,,,TL0250,,52.138902,-0.510995,502000.0,250000.0,1066,1086
6746,WIL,"42,4",Amesbury,Biddesden,,,SU2951,,51.257427,-1.585795,429000.0,151000.0,1066,1086
6751,WIL,"27,21",Chippenham,Biddestone,,,ST8673,,51.455802,-2.202878,386000.0,173000.0,1066,1086
6756,BUK,"1,7. 12,27",`Stotfold',Biddlesden,,,SP6340,,52.054824,-1.0826,463000.0,240000.0,1066,1086
6766,DEV,"1,60",Merton,Bideford,,,SS4526,,51.012432,-4.210973,245000.0,126000.0,1066,1086
6771,WAR,"1,3. 4,5",{Fernecumbe},Bidford [-on-Avon],,,SP1051,,52.157201,-1.855234,410000.0,251000.0,1066,1086
6776,YKS,"1Y10. 1E11a. SE,P1",Pocklington,Bielby,East Riding,,SE7843,,53.877364,-0.815046,478000.0,443000.0,1066,1086
6781,YKS,"9W134 and note. SW,M8",Morley,[North] Bierley,West Riding,,SE1729,,53.757101,-1.743644,417000.0,429000.0,1066,1086
6786,BUK,"4,7",Aylesbury,Bierton,,,SP8415,,51.82732,-0.782492,484000.0,215000.0,1066,1086
6791,DEV,"15,44",{Alleriga},Bigbury,,,SX6646,,50.298674,-3.882821,266000.0,46000.0,1066,1086
6796,LIN,"7,18. 13,18. 25,14",Yarborough,Bigby,Lindsey North Riding,,TA0507,,53.549164,-0.416695,505000.0,407000.0,1066,1086
6801,WAR,"17,44-45",`Bumbelowe',`Biggin',,,SP5377,,52.388487,-1.222644,453000.0,277000.0,1066,1086
6806,BDF,"51,2;4",Biggleswade,Biggleswade,,,TL1844,,52.081801,-0.279387,518000.0,244000.0,1066,1086
6811,HAM,"6,3",`Chuteley',Bighton,,,SU6134,,51.102061,-1.130146,461000.0,134000.0,1066,1086
6816,SUS,"11,78",Bury,Bignor,Arundel,,SU9814,,50.917144,-0.607227,498000.0,114000.0,1066,1086
6821,ESS,"30,31",Dunmow,Bigods,,,TL6224,,51.891021,0.352774,562000.0,224000.0,1066,1086
6826,NTT,"1,50. 10,39",Broxtowe,Bilborough,,,SK5142,,52.972956,-1.241995,451000.0,342000.0,1066,1086
6831,STS,"7,5",Seisdon,Bilbrook,,,SJ8703,,52.624619,-2.193473,387000.0,303000.0,1066,1086
6836,YKS,"22W2. SW,An8",Ainsty,Bilbrough,West Riding,,SE5346,,53.907474,-1.194748,453000.0,446000.0,1066,1086
6841,NTT,"9,45",`Bassetlaw',Bilby,,,SK6383,,53.340179,-1.055273,463000.0,383000.0,1066,1086
6846,SUF,"41,1",Cosford,Bildeston,,,TL9949,,52.103539,0.904282,599000.0,249000.0,1066,1086
6856,YKS,"5W14 and note. 10W15. 12W1;7. SW,Sf9",Strafforth,Bilham [House],West Riding,,SE4806,,53.548468,-1.277036,448000.0,406000.0,1066,1086
6861,LEC,"28,4",Gartree,Billesdon,,,SK7102,,52.611165,-0.952878,471000.0,302000.0,1066,1086
6866,WAR,"18,14",{Fernecumbe},Billesley,,,SP1456,,52.202067,-1.79656,414000.0,256000.0,1066,1086
6876,LIN,"2,32. 12,55. 24,94. 26,36. 27,58. CK51",Aveland,Billingborough,Kesteven,,TF1134,,52.892024,-0.351546,511000.0,334000.0,1066,1086
6881,NFK,"1,226 and note. 15,25. 43,2",Earsham,Billingford,,,TM1679,,52.366473,1.171259,616000.0,279000.0,1066,1086
6886,NFK,"4,31. 32,1. 39,2. ESf7",`Eynesford',Billingford,,,TG0120,,52.740271,0.97608,601000.0,320000.0,1066,1086
6891,SUF,"56,6",Eynesford,Billingford,,,TG0120,,52.740271,0.97608,601000.0,320000.0,1066,1086
6896,LIN,"2,40(-41)",`Langoe',Billinghay,Kesteven,,TF1554,,53.07089,-0.28502,515000.0,354000.0,1066,1086
6901,YKS,"10W25. 29W8. SW,Sf17;19",Strafforth,Billingley,West Riding,,SE4304,,53.530924,-1.352766,443000.0,404000.0,1066,1086
6906,BDF,"1,1b note",Stanbridge,Billington,,,SP9422,,51.88865,-0.635523,494000.0,222000.0,1066,1086
6911,STS,"11,6",Cuttlestone,Billington,,,SJ8820,,52.777465,-2.179329,388000.0,320000.0,1066,1086
6916,NFK,"9,19. 10,90. 17,14. 64,6",`West Flegg',Billockby,,,TG4213,,52.660692,1.577106,642000.0,313000.0,1066,1086
6921,NFK,"23,12-13. 66,96",`Freebridge',[West] Bilney,,,TF7115,,52.705678,0.529587,571000.0,315000.0,1066,1086
6926,LIN,"13,8",`Calcewath',Bilsby,Lindsey South Riding,,TF4676,,53.26094,0.187367,546000.0,376000.0,1066,1086
6931,SUS,"11,86",Binsted,Bilsham,Arundel,,SU9702,,50.809432,-0.624627,497000.0,102000.0,1066,1086
6936,KEN,"5,175",Newchurch,Bilsington,Lympne,,TR0434,,51.069067,0.910401,604000.0,134000.0,1066,1086
6941,NTT,"17,5",`Bassetlaw',Bilsthorpe,,,SK6560,,53.133225,-1.029921,465000.0,360000.0,1066,1086
6946,STS,"1,4",Seisdon,Bilston,,,SO9596,,52.561825,-2.075184,395000.0,296000.0,1066,1086
6951,LEC,"11,3",Guthlaxton,Bilstone,,,SK3605,,52.641572,-1.469407,436000.0,305000.0,1066,1086
6956,WAR,"12,6",Marton,Bilton,,{Bentone} WAR,SP4873,,52.352989,-1.296679,448000.0,273000.0,1066,1086
6961,YKS,"2E27. 14E47. SE,Mid1. SE,Hol25",Holderness [Middle Hundred],Bilton,East Riding,,TA1532,,53.771672,-0.256595,515000.0,432000.0,1066,1086
6966,YKS,"21W11. 29W38. SW,Bu39",`Burghshire',Bilton,West Riding,,SE3157,,54.008111,-1.528492,431000.0,457000.0,1066,1086
6971,YKS,"25W10. SW,An10",Ainsty,Bilton,West Riding,,SE4750,,53.943999,-1.285455,447000.0,450000.0,1066,1086
6976,LIN,"18,7(-10). 53,2. 57,6",`Walshcroft',Binbrook,Lindsey North Riding,,TF2193,,53.419954,-0.180719,521000.0,393000.0,1066,1086
6981,WIL,"29,2(-4)",`Selkley',Bincknoll,,,SU1079,,51.509842,-1.857291,410000.0,179000.0,1066,1086
6986,DOR,"17,2",Cullifordtree,Bincombe,,,SY6884,,50.654782,-2.454034,368000.0,84000.0,1066,1086
6991,SUS,"11,4",Singleton,Binderton,Chichester,,SU8410,,50.883387,-0.80726,484000.0,110000.0,1066,1086
6996,SUF,"6,187(-188);245",Wilford,Bing,,,TM2853,,52.128262,1.329672,628000.0,253000.0,1066,1086
7001,NTT,"9,97(-98);99",Bingham,Bingham,,,SK7039,,52.943853,-0.959752,470000.0,339000.0,1066,1086
7006,YKS,"24W1 and note. SW,Sk18",`Skyrack',Bingley,West Riding,,SE1039,,53.84716,-1.84949,410000.0,439000.0,1066,1086
7011,NFK,"34,14-(16). 66,89",`[North] Greenhoe',Binham,,,TF9839,,52.911953,0.943212,598000.0,339000.0,1066,1086
7016,WAR,"6,5. 17,52",Stoneleigh,Binley,,,SP3778,,52.398789,-1.457624,437000.0,278000.0,1066,1086
7021,CON,"1,16",`Connerton',Binnerton,,,SW6033,,50.148368,-5.36081,160000.0,33000.0,1066,1086
7026,YKS,"5E57. SE,Bt9",Burton,Binnington,East Riding,,SE9978,,54.188243,-0.484341,499000.0,478000.0,1066,1086
7031,ESS,"23,10. 36,9",`Hinckford',`Binsley',,,TL8438,,52.009937,0.679611,584000.0,238000.0,1066,1086
7036,HAM,"3,9",Droxford,`Binstead',,,SU6015,,50.931332,-1.147565,460000.0,115000.0,1066,1086
7041,HAM,"IoW6,17",Bowcombe,Binstead,Isle of Wight,,SZ5792,,50.724823,-1.193822,457000.0,92000.0,1066,1086
7046,HAM,"23,56",Neatham,Binsted,,,SU7741,,51.163073,-0.900176,477000.0,141000.0,1066,1086
7051,SUS,"11,80",Binsted,Binsted,Arundel,,SU9806,,50.845225,-0.60937,498000.0,106000.0,1066,1086
7056,WAR,"28,14. 34,1. 35,2. 37,5",{Fernecumbe},Binton,,,SP1454,,52.184087,-1.796642,414000.0,254000.0,1066,1086
7061,NFK,"12,28. 25,1. 56,1",`Eynesford',Bintree,,,TG0123,,52.767203,0.977916,601000.0,323000.0,1066,1086
7071,ESS,"20,39",Lexden,[Great] Birch,,,TL9419,,51.835915,0.814431,594000.0,219000.0,1066,1086
7076,ESS,"20,67",Tendring,Birch Hall,,,TM2122,,51.852826,1.207617,621000.0,222000.0,1066,1086
7081,ESS,"32,26. 60,3",Lexden,[Little] Birch,,,TL9420,,51.844895,0.814991,594000.0,220000.0,1066,1086
7086,NFK,"19,9-10. 20,2",Docking,[Great] Bircham,,,TF7732,,52.856415,0.627475,577000.0,332000.0,1066,1086
7091,NFK,"20,1",Docking,Bircham [Newton],,,TF7633,,52.865722,0.613179,576000.0,333000.0,1066,1086
7096,NFK,"2,5",Docking,Bircham [Tofts],,,TF7732,,52.856415,0.627475,577000.0,332000.0,1066,1086
7101,ESS,"1,10. 14,4. 30,48",Uttlesford,Birchanger,,,TL5022,,51.876408,0.177664,550000.0,222000.0,1066,1086
7106,SUS,"10,110",Ruston,Birchgrove,Lewes,,TQ4029,,51.043299,-0.004298,540000.0,129000.0,1066,1086
7111,DBY,"1,28",Blackwell,Birchills,,,SK2270,,53.22661,-1.67192,422000.0,370000.0,1066,1086
7116,DBY,"6,74",Blackwell,Birchover,,,SK2362,,53.154659,-1.657514,423000.0,362000.0,1066,1086
7131,ESS,"37,11",`Hinckford',Birdbrook,,,TL7041,,52.041345,0.477325,570000.0,241000.0,1066,1086
7136,SUS,"11,44",Wittering,Birdham,Chichester,,SU8200,,50.793765,-0.837919,482000.0,100000.0,1066,1086
7141,WAR,"6,4. 17,27",Marton,Birdingbury,,,SP4368,,52.308454,-1.370721,443000.0,268000.0,1066,1086
7146,YKS,"2B18 and note. 5E58. 29E15. 31E6. SE,Sc1",{Scard},Birdsall,East Riding,,SE8164,,54.065601,-0.763857,481000.0,464000.0,1066,1086
7151,YKS,"1Y2 and note. SN,A1",Allerton,Birkby,North Riding,,NZ3302,,54.412398,-1.493055,433000.0,502000.0,1066,1086
7156,YKS,23N22 and note. See also CHS Y10,Craven,Birkby [Hall],North Lancashire,,SD3777,,54.184896,-2.966871,337000.0,477000.0,1066,1086
7161,YKS,"9W13 and note. SW,Sk8",`Skyrack',Birkby [Hill],West Riding,,SE3539,,53.846085,-1.469515,435000.0,439000.0,1066,1086
7166,YKS,"9W26. CW4. SW,BA7",Barkston,Birkin,West Riding,,SE5326,,53.727734,-1.198183,453000.0,426000.0,1066,1086
7171,HEF,"9,16-17. 10,51",Stretford,Birley,,,SO4553,,52.172515,-2.805655,345000.0,253000.0,1066,1086
7176,KEN,"5,57",Larkfield,Birling,Aylesford,,TQ6860,,51.31431,0.409249,568000.0,160000.0,1066,1086
7181,WOR,"8,4",Pershore,Birlingham,,,SO9343,,52.085318,-2.103563,393000.0,243000.0,1066,1086
7186,WAR,"27,5",Coleshill,Birmingham,,,SP0786,,52.471905,-1.898374,407000.0,286000.0,1066,1086
7191,LEC,"C11. 13,21;61",`Goscote',Birstall,,,SK5908,,52.666531,-1.129004,459000.0,308000.0,1066,1086
7196,YKS,"1W43. 28W23. SW,Bu30",`Burghshire',Birstwith,West Riding,,SE2359,,54.026502,-1.650404,423000.0,459000.0,1066,1086
7201,LIN,"24,95",Aveland,Birthorpe,Kesteven,,TF1033,,52.883243,-0.366741,510000.0,333000.0,1066,1086
7206,NTH,"1,2e. 56,25",Witchley,Bisbrooke,Rutland,,SP8899,,52.581718,-0.702674,488000.0,299000.0,1066,1086
7211,RUT,EN2;17,Witchley,Bisbrooke,Rutland,,SP8899,,52.581718,-0.702674,488000.0,299000.0,1066,1086
7216,LIN,"3,41",`Wraggoe',Biscathorpe,Lindsey South Riding,,TF2284,,53.338868,-0.16915,522000.0,384000.0,1066,1086
7221,BDF,"1,5",Flitton,Biscot,,,TL0823,,51.895103,-0.431863,508000.0,223000.0,1066,1086
7226,BRK,"21,7",`Beynhurst',Bisham,,,SU8485,,51.557641,-0.789709,484000.0,185000.0,1066,1086
7231,WOR,"2,21",`Oswaldslow',Bishampton,,,SO9851,,52.157285,-2.030644,398000.0,251000.0,1066,1086
7236,KEN,"2,17",Barham,Bishopsbourne,Borough,,TR1852,,51.225546,1.120806,618000.0,152000.0,1066,1086
7241,MDX,"3,27",`Ossulstone',Bishopsgate,,,TQ3381,,51.512281,-0.084753,533000.0,181000.0,1066,1086
7246,DEV,"2,4",Exminster,Bishopsteignton,,,SX9173,,50.546561,-3.539796,291000.0,73000.0,1066,1086
7251,HAM,"2,6",Fawley,[Bishop]stoke,,,SU4619,,50.968581,-1.346266,446000.0,119000.0,1066,1086
7256,HEF,"2,46",{Stepleset},Bishopstone,,,SO4143,,52.082205,-2.862402,341000.0,243000.0,1066,1086
7261,SOM,"19,86",Tintinhull,`Bishopstone',,,ST5017,,50.950246,-2.713156,350000.0,117000.0,1066,1086
7266,SUS,"3,1",`Flexborough',Bishopstone,Pevensey,,TQ4700,,50.780945,0.083813,547000.0,100000.0,1066,1086
7271,WIL,"24,28",Warminster,Bishopstrow,,,ST8943,,51.186114,-2.158764,389000.0,143000.0,1066,1086
7276,GLS,E9,Hartcliffe,Bishopsworth,,,ST5768,,51.40938,-2.619633,357000.0,168000.0,1066,1086
7281,SOM,"5,20-21",Hartcliffe,Bishopsworth,,,ST5768,,51.40938,-2.619633,357000.0,168000.0,1066,1086
7286,YKS,"1W29 and note. 23E19. 29W12;27. SW,An1",Ainsty,Bishopthorpe,West Riding,,SE5947,,53.915814,-1.103238,459000.0,447000.0,1066,1086
7291,SHR,"4,25,7",{Alnodestreu},Bishton,,,SJ8001,,52.606425,-2.296759,380000.0,301000.0,1066,1086
7296,STS,"17,6",Pirehill,Bishton,,,SK0220,,52.777599,-1.971786,402000.0,320000.0,1066,1086
7301,GLS,"28,1(-3)",Bisley,Bisley,,,SO9005,,51.743615,-2.146231,390000.0,205000.0,1066,1086
7311,YKS,1L1. See also CHS Y2,Amounderness,Bispham,North Lancashire,,SD3040,,53.851507,-3.065577,330000.0,440000.0,1066,1086
7316,HAM,"NF9,38",Ringwood,Bisterne,,,SU1500,,50.799359,-1.788515,415000.0,100000.0,1066,1086
7321,CHS,"FT3,1(-5);6-7",Ati's Cross,Bistre,Ati's Cross,,SJ2762,,53.15013,-3.092991,327000.0,362000.0,1066,1086
7326,LIN,"7,40. 26,48. 59,11",`Beltisloe',Bitchfield,Kesteven,,SK9828,,52.840627,-0.546506,498000.0,328000.0,1066,1086
7331,YKS,"SW,An17 and note",Ainsty,{Bithen},West Riding,,SE5948,approximate,53.924801,-1.103045,459000.0,448000.0,1066,1086
7336,DEV,"3,60",Braunton,Bittadon,,,SS5441,,51.149584,-4.088832,254000.0,141000.0,1066,1086
7341,NFK,"1,80;213",`Laundich',Bittering,,,TF9317,,52.716248,0.855975,593000.0,317000.0,1066,1086
7346,SHR,"4,8,13",`Overs',Bitterley,,,SO5677,,52.38926,-2.647958,356000.0,277000.0,1066,1086
7351,LEC,"1,12",Guthlaxton,Bittesby,,,SP5085,,52.460683,-1.265529,450000.0,285000.0,1066,1086
7356,LEC,"10,9. 29,7",Guthlaxton,Bitteswell,,,SP5385,,52.460401,-1.22138,453000.0,285000.0,1066,1086
7361,GLS,"1,9. 78,13",`Swineshead',Bitton,,,ST6869,,51.419101,-2.461573,368000.0,169000.0,1066,1086
7366,GLS,"78,13 note",`Swineshead',Bitton [Prebend],,,ST6869,,51.419101,-2.461573,368000.0,169000.0,1066,1086
7371,OXF,"20,8. 58,12",Binfield,Bix,,,SU7285,,51.559298,-0.96277,472000.0,185000.0,1066,1086
7376,NFK,"9,32;42(-45);45;114. 66,81",`Henstead',Bixley,,,TG2504,,52.587233,1.320077,625000.0,304000.0,1066,1086
7381,SUF,"3,17. 21,68. 31,14",Carlford,Bixley,,,TM2044,,52.050712,1.207192,620000.0,244000.0,1066,1086
7386,LEC,"44,3",Guthlaxton,Blaby,,,SP5797,,52.567867,-1.160466,457000.0,297000.0,1066,1086
7391,DEV,"17,66. 29,5",{Alleriga},Blachford,,,SX6160,,50.423351,-3.958155,261000.0,60000.0,1066,1086
7396,DEV,"1,24",Chillington,Blackawton,,,SX8050,,50.337649,-3.687616,280000.0,50000.0,1066,1086
7401,DEV,"16,101. 34,20. 51,7",Silverton,Blackborough,,,ST0909,,50.873302,-3.294705,309000.0,109000.0,1066,1086
7406,CHS,"R4,1",Blackburn,Blackburn,South Lancashire,,SD6828,,53.747398,-2.486712,368000.0,428000.0,1066,1086
7411,SOM,"8,9. 36,8",{Blachethorna},Blackford,,,ST6526,,51.032284,-2.500502,365000.0,126000.0,1066,1086
7416,DOR,"56,52;65",Hasler,Blackmanston,,,SY9180,,50.619624,-2.128575,391000.0,80000.0,1066,1086
7421,KEN,"9,12",`Worth',Blackmanstone,Lympne,,TR0729,,51.023093,0.950305,607000.0,129000.0,1066,1086
7426,HRT,"34,22",Hertford,`Blackmore',,,TL3012,,51.791562,-0.116445,530000.0,212000.0,1066,1086
7431,SOM,"21,35",Cannington,Blackmore,,,ST2438,,51.136204,-3.087644,324000.0,138000.0,1066,1086
7441,DEV,"34,46",Kerswell,`Blackslade',,,SX7375,,50.560903,-3.794413,273000.0,75000.0,1066,1086
7446,GLS,"(75,3) and note",`Swineshead',Blacksworth,,,ST6273,,51.454695,-2.548285,362000.0,173000.0,1066,1086
7451,DBY,"1,28",Blackwell,Blackwell,,,SK1272,,53.244904,-1.821634,412000.0,372000.0,1066,1086
7456,WAR,EW2,`Oswaldslow',Blackwell,,,SP2443,,52.08485,-1.651152,424000.0,243000.0,1066,1086
7461,WOR,"2,46",`Oswaldslow',Blackwell,,,SP2443,,52.08485,-1.651152,424000.0,243000.0,1066,1086
7466,CHS,"20,1",Willaston,Blacon,,,SJ3767,,53.196347,-2.944477,337000.0,367000.0,1066,1086
7471,OXF,"7,22",Wootton,Bladon,,,SP4414,,51.822903,-1.362992,444000.0,214000.0,1066,1086
7476,SOM,"37,1",`Winterstoke',Blagdon,,,ST5058,,51.318894,-2.718861,350000.0,158000.0,1066,1086
7481,DEV,"21,9(-10);11",Witheridge,Blagrove,,,SS7716,,50.930291,-3.751671,277000.0,116000.0,1066,1086
7486,NFK,"1,19. 10,56. 25,20",Holt,Blakeney,,,TG0343,,52.945997,1.01996,603000.0,343000.0,1066,1086
7491,CHS,"18,6",{Warmundestrou},Blakenhall,,,SJ7247,,53.019575,-2.418851,372000.0,347000.0,1066,1086
7496,SUF,"1,3;67. 8,57. 9,1",Bosmere,[Great] Blakenham,,,TM1150,,52.108075,1.079849,611000.0,250000.0,1066,1086
7501,SUF,"21,21. 29,5",Bosmere,[Little] Blakenham,,,TM1048,,52.090499,1.064037,610000.0,248000.0,1066,1086
7506,NTH,"1,6. 18,95. 22,7. 35,24",Foxley,Blakesley,,,SP6250,,52.144832,-1.095366,462000.0,250000.0,1066,1086
7511,DEV,"16,74",Braunton,Blakewell,,,SS5536,,51.104907,-4.072532,255000.0,136000.0,1066,1086
7516,DOR,"26,37. 47,4. 56,31",Pimperne,[Langton Long] Blandford,,,ST8905,,50.844409,-2.157601,389000.0,105000.0,1066,1086
7526,YKS,"1Y4 and note. SN,D11",{Dic},[High] Blandsby,North Riding,,SE8287,,54.272102,-0.742333,482000.0,487000.0,1066,1086
7531,LIN,"31,16",`Langoe',Blankney,Kesteven,,TF0660,,53.126662,-0.417314,506000.0,360000.0,1066,1086
7536,LEC,"1,4. 15,2. 40,20",Gartree,Blaston,,,SP8095,,52.546999,-0.821677,480000.0,295000.0,1066,1086
7541,ESS,"20,61",`Thurstable',`Blatchams',,,TL8610,,51.757802,0.693633,586000.0,210000.0,1066,1086
7546,YKS,"5N29 and note. SN,L44",Langbaurgh,Blaten [Carr],North Riding,,NZ5205,approximate,54.437775,-1.199808,452000.0,505000.0,1066,1086
7551,NTH,"30,10",Corby,Blatherwycke,,,SP9795,,52.54424,-0.571058,497000.0,295000.0,1066,1086
7556,SUF,"3,87;89;92. 6,29;33-34;37;39;41. 7,136. 8,80. 16,6 note. 21,36. 45,1",Parham,Blaxhall,,,TM3556,,52.152257,1.433818,635000.0,256000.0,1066,1086
7561,SOM,"21,77",Andersfield,Blaxhold,,,ST2234,,51.099972,-3.115357,322000.0,134000.0,1066,1086
7566,DEV,"39,20",Roborough,Blaxton,,,SX4762,,50.437842,-4.155919,247000.0,62000.0,1066,1086
7571,BDF,"3,8;10-11",`Winterstoke',Bleadon,,,ST3456,,51.299278,-2.948055,334000.0,156000.0,1066,1086
7576,BUK,"5,10;18",`Winterstoke',Bleadon,,,ST3456,,51.299278,-2.948055,334000.0,156000.0,1066,1086
7581,SOM,"2,11. EBe1-3. EBu1-2",`Winterstoke',Bleadon,,,ST3456,,51.299278,-2.948055,334000.0,156000.0,1066,1086
7586,KEN,"12,4",Whitstable,Blean,Borough,,TR1260,,51.299638,1.039745,612000.0,160000.0,1066,1086
7591,LIN,"16,15. 28,29(-31). 48,9;11",`Wraggoe',Bleasby,Lindsey South Riding,,TF1384,,53.340864,-0.304253,513000.0,384000.0,1066,1086
7596,SUR,"19,2",Tandridge,Blechingley,,,TQ3250,,51.233923,-0.110658,532000.0,150000.0,1066,1086
7601,GLS,"11,2",Salmonsbury,Bledington,,,SP2422,,51.896044,-1.652615,424000.0,222000.0,1066,1086
7606,GLS,"1,13",Bledisloe,Bledisloe,,,SO6808,,51.769758,-2.465143,368000.0,208000.0,1066,1086
7611,BUK,"12,3",Risborough,Bledlow,,,SP7702,,51.711463,-0.886922,477000.0,202000.0,1066,1086
7621,OXF,"B9. 28,19. 58,27",Kirtlington,Bletchingdon,,,SP5017,,51.849371,-1.275512,450000.0,217000.0,1066,1086
7626,BDF,"23,27. 53,8",`Buckelowe',Bletsoe,,,TL0258,,52.210802,-0.508595,502000.0,258000.0,1066,1086
7631,BRK,"B1. 1,5. 17,7",Blewbury,Blewbury,,,SU5385,,51.561399,-1.236817,453000.0,185000.0,1066,1086
7636,NFK,"1,57. 10,38-39;65",South Erpingham,Blickling,,,TG1728,,52.805897,1.217998,617000.0,328000.0,1066,1086
7641,NTT,"5,9(-10);11",Thurgarton,Blidworth,,,SK5855,,53.08909,-1.135435,458000.0,355000.0,1066,1086
7646,NTT,"18,6",Blidworth,-,,,--,area,,,,,1066,1086
